Genome;ClinFreq;ActA;Agr;Ami;Auto;Bsh;ChitinaseA;ChitinaseB;ClpB;ClpC;ClpE;ClpP;CodY;CtaP;CtsR;Dal;DegU;DltA;FAM000450;FAM000548;FAM000549;FAM001910;FAM002113;FAM002114;FAM002292;FAM002293;FAM002725;FAM002728;FAM002729;FAM002769;FAM002770;FAM002772;FAM002828;FAM002925;FAM003164;FAM003292;FAM003293;FAM003294;FAM003296;FAM003297;FAM003298;FAM003299;FAM003315;FAM003316;FAM003317;FAM003318;FAM004136;FAM004137;FAM004138;FAM004139;FAM004150;FAM004151;FAM004152;FAM004153;FAM004154;FbpA;FlaA;FlgC;FlgE;Fri;Fur;GadA;GadB;GadC;GmaR;GtcA;Hfq;Hly;Hpt-uhpt;HtrA;IIsA;IIsB;IIsD;IIsG;IIsH;IIsP;IIsX;IIsY;Iap_P60;InlA;InlB;InlC;InlF;InlH;InlJ;Inlk;Lap;LapB;Lgt;LipA;LisK;LisR;Lmo1421BilE;LntA;LpeA;LplA1;Lsp;MogR;Mpl;Mprf;MurA-NC_003210.1:c2605155-2603863;NamA-NC_003210.1:c2546503-2545487;OatA;OppA;OrfX;OrfZ;PerR;PgdA;Pgl;PlcA;PlcB;PrfA;PrsA2;PycA;RecA;RelA;RsbY;SecA;SigB;SipX;SipZ;Sod;SortaseA;SortaseB;Stp;SvpA;TcsA;Tig;Vip;VirR;VirRbis;btlB;hupC;lmo0514;lmo0610;lmo2026;lmo2085;rpsU
GCA_001557595.1_ASM155759v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,55;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;93,38;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;98,85;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_001557605.1_ASM155760v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;93,53;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_001557615.1_ASM155761v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;99,67;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_001557625.1_ASM155762v1;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;91,18;92,31;98,11;86,67;100,00;100,00;99,25;87,32;100,00;99,55;99,33;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;99,44;100,00;100,00;93,85;91,10;81,43;96,63;98,85;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;90,82;95,59;98,49;97,66;85,38;72,02;93,96;100,00
GCA_001557675.1_ASM155767v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;98,85;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_001557685.1_ASM155768v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,55;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;93,38;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_001557705.1_ASM155770v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_001659565.2_PDT000044982.3;88,37;92,48;96,71;92,99;90,86;98,77;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,48;100,00;97,46;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;99,82;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,72;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,50;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;99,44;100,00;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;90,82;95,59;98,49;97,66;85,38;69,52;93,96;100,00
GCA_001922515.1_ASM192251v1;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;89,22;92,31;98,11;86,67;100,00;100,00;99,25;87,32;100,00;99,55;99,33;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;99,44;100,00;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;97,75;95,59;98,49;97,66;85,38;69,52;93,96;100,00
GCA_002131885.1_ASM213188v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,55;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002131935.1_ASM213193v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,38;70,00;93,96;100,00
GCA_002131965.1_LS1006.fasta;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;93,38;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132005.1_LS1003.fasta;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132025.1_LS1011.fasta;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,31;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;98,85;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,86;93,96;100,00
GCA_002132045.1_ASM213204v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132085.1_ASM213208v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132095.1_ASM213209v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,31;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132125.1_ASM213212v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132135.1_LS998.fasta;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132185.1_LS989.fasta;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;93,38;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,52;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,33;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132205.1_ASM213220v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132255.1_ASM213225v1;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,55;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,25;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_002132265.1_ASM213226v1;51,47;92,79;96,71;92,99;95,97;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;92,22;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
