Genome;ClinFreq;ActA;Agr;Ami;Auto;Bsh;ChitinaseA;ChitinaseB;ClpB;ClpC;ClpE;ClpP;CodY;CtaP;CtsR;Dal;DegU;DltA;FAM000450;FAM000548;FAM000549;FAM001910;FAM002113;FAM002114;FAM002292;FAM002293;FAM002725;FAM002728;FAM002729;FAM002769;FAM002770;FAM002772;FAM002828;FAM002925;FAM003164;FAM003292;FAM003293;FAM003294;FAM003296;FAM003297;FAM003298;FAM003299;FAM003315;FAM003316;FAM003317;FAM003318;FAM004136;FAM004137;FAM004138;FAM004139;FAM004150;FAM004151;FAM004152;FAM004153;FAM004154;FbpA;FlaA;FlgC;FlgE;Fri;Fur;GadA;GadB;GadC;GmaR;GtcA;Hfq;Hly;Hpt-uhpt;HtrA;IIsA;IIsB;IIsD;IIsG;IIsH;IIsP;IIsX;IIsY;Iap_P60;InlA;InlB;InlC;InlF;InlH;InlJ;Inlk;Lap;LapB;Lgt;LipA;LisK;LisR;Lmo1421BilE;LntA;LpeA;LplA1;Lsp;MogR;Mpl;Mprf;MurA-NC_003210.1:c2605155-2603863;NamA-NC_003210.1:c2546503-2545487;OatA;OppA;OrfX;OrfZ;PerR;PgdA;Pgl;PlcA;PlcB;PrfA;PrsA2;PycA;RecA;RelA;RsbY;SecA;SigB;SipX;SipZ;Sod;SortaseA;SortaseB;Stp;SvpA;TcsA;Tig;Vip;VirR;VirRbis;btlB;hupC;lmo0514;lmo0610;lmo2026;lmo2085;rpsU
List_092;84,09;94,68;96,71;92,99;90,71;99,39;98,78;99,55;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;99,69;100,00;99,25;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,50;97,96;98,11;97,24;100,00;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,88;100,00;99,25;97,40;100,00;100,00;100,00;100,00;100,00;98,80;98,89;100,00;100,00;93,08;90,34;80,16;96,30;99,62;93,98;98,23;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,70;99,08;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,56;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;90,82;95,59;98,49;97,66;85,38;70,00;93,61;100,00
List_093;63,89;98,57;100,00;98,89;47,88;97,85;99,70;99,70;99,77;100,00;99,59;99,50;100,00;99,81;100,00;99,46;100,00;100,00;NaN;100,00;99,06;100,00;100,00;99,72;99,50;99,30;95,17;96,88;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;91,43;84,32;99,11;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,57;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;37,93;NaN;43,33;NaN;NaN;100,00;95,40;98,41;100,00;79,55;97,72;96,59;99,21;99,83;95,51;99,64;99,67;100,00;100,00;100,00;91,75;100,00;96,93;40,15;99,02;99,80;100,00;100,00;96,75;99,76;100,00;97,20;99,35;100,00;100,00;99,42;98,74;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;NaN;100,00;21,69;99,51;98,86;96,69;100,00;59,64;99,11;100,00
List_094;30,00;100,00;100,00;99,88;47,88;98,16;100,00;99,85;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;40,24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;99,65;100,00;100,00;100,00;100,00;100,00;99,36;100,00;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;39,66;NaN;43,33;NaN;NaN;100,00;100,00;100,00;100,00;80,37;100,00;96,95;100,00;99,83;100,00;100,00;99,67;100,00;100,00;100,00;100,00;100,00;96,93;40,15;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,43;100,00;99,13;100,00;100,00;100,00;97,79;100,00;99,55;95,95;100,00;100,00;98,88;100,00;84,29;100,00;100,00;100,00;100,00;100,00;100,00;99,80;100,00;100,00
List_095;66,67;94,89;96,71;92,62;90,86;99,69;99,08;99,55;97,81;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;100,00;99,72;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,52;44,44;97,96;98,11;97,24;100,00;99,04;97,65;100,00;97,28;39,29;30,69;49,30;40,51;100,00;100,00;99,36;100,00;100,00;100,00;100,00;100,00;100,00;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,69;82,19;100,00;99,43;97,16;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;93,08;91,10;80,16;96,63;99,62;93,98;99,65;91,49;100,00;95,49;90,25;97,66;100,00;94,71;99,09;93,20;98,39;97,16;40,15;98,70;95,70;99,42;99,45;92,60;99,27;99,81;90,65;98,70;99,33;97,73;97,98;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;98,70;97,28;99,72;100,00;99,64;100,00;91,21;95,59;98,49;97,66;85,38;69,52;93,43;100,00
List_096;96,88;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;99,44;100,00;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;90,82;95,59;98,49;97,66;85,38;69,52;93,78;100,00
List_097;63,89;98,57;100,00;98,89;47,88;97,85;99,70;99,70;99,77;100,00;99,59;99,50;100,00;99,81;100,00;99,46;100,00;100,00;NaN;100,00;99,06;100,00;100,00;99,72;99,50;99,30;95,17;96,88;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;91,43;84,32;99,11;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,57;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;37,93;NaN;43,33;NaN;NaN;100,00;95,40;98,57;100,00;79,55;97,72;96,59;99,21;99,83;95,51;99,64;99,67;100,00;100,00;100,00;91,75;100,00;96,93;40,15;99,02;99,80;100,00;100,00;96,75;99,76;100,00;97,20;99,35;100,00;100,00;99,42;98,74;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;NaN;100,00;21,69;99,51;98,86;96,69;100,00;59,64;99,11;100,00
List_098;63,89;98,57;100,00;98,89;47,88;97,85;99,70;99,70;99,77;100,00;99,59;99,50;100,00;99,81;100,00;99,46;100,00;100,00;NaN;100,00;99,06;100,00;100,00;99,72;99,50;99,30;95,17;96,88;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;91,43;84,32;99,11;97,28;39,29;30,19;45,57;44,60;35,48;NaN;NaN;42,75;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,57;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;34,43;NaN;43,33;NaN;NaN;100,00;95,40;98,57;100,00;79,55;97,72;96,59;99,21;99,83;95,51;99,64;99,67;100,00;100,00;100,00;91,75;100,00;96,93;40,15;99,02;99,80;100,00;100,00;96,75;99,76;100,00;97,20;99,35;100,00;100,00;99,42;98,74;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;NaN;100,00;21,69;99,51;98,86;96,69;100,00;51,30;99,11;100,00
List_099;63,89;98,57;100,00;98,89;47,88;97,85;99,70;99,70;99,77;100,00;99,59;99,50;100,00;99,81;100,00;99,46;100,00;100,00;NaN;100,00;99,06;100,00;100,00;99,72;99,50;99,30;95,17;96,88;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;91,43;84,32;99,11;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,57;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;37,93;NaN;43,33;NaN;NaN;100,00;95,40;98,57;100,00;79,55;97,72;96,59;99,21;99,83;95,51;99,64;99,67;100,00;100,00;100,00;91,75;100,00;96,93;40,15;99,02;99,80;100,00;100,00;96,75;99,76;100,00;97,20;99,35;100,00;100,00;99,42;98,74;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;NaN;100,00;21,69;99,51;98,86;96,69;100,00;59,64;99,11;100,00
List_100;63,89;98,57;100,00;98,89;47,88;97,85;99,70;99,70;99,77;100,00;99,59;99,50;100,00;99,81;100,00;99,46;100,00;100,00;NaN;100,00;99,06;100,00;100,00;99,72;99,50;99,30;95,17;96,88;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;91,43;84,32;99,11;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,57;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;37,93;NaN;43,33;NaN;NaN;100,00;95,40;98,57;100,00;79,55;97,72;96,59;99,21;99,83;95,51;99,64;99,67;100,00;100,00;100,00;91,75;100,00;96,93;40,15;99,02;99,80;100,00;100,00;96,75;99,76;100,00;97,20;99,35;100,00;100,00;99,42;98,74;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;NaN;100,00;21,69;99,51;98,86;96,69;100,00;59,64;99,11;100,00
List_101;50,90;94,89;96,71;92,62;90,86;99,69;98,78;99,55;97,81;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,52;44,44;97,96;98,11;97,24;100,00;99,04;97,65;100,00;97,28;39,29;30,69;49,30;40,51;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,69;82,19;100,00;99,43;97,16;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;93,08;91,10;80,16;96,63;99,62;93,98;99,65;91,49;100,00;95,49;90,25;97,66;100,00;94,71;99,09;93,20;98,39;97,16;40,15;98,70;95,70;99,42;99,45;92,60;99,27;99,81;90,65;98,70;99,33;97,73;97,98;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;98,70;97,28;99,72;100,00;99,64;100,00;91,21;95,59;98,49;97,66;85,57;69,52;93,43;100,00
List_102;42,50;95,30;96,71;93,00;47,03;99,08;99,09;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,26;98,04;92,31;99,06;86,67;99,69;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;98,91;100,00;97,96;NaN;NaN;NaN;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,76;100,00;98,68;100,00;97,86;98,50;99,37;100,00;100,00;99,43;97,64;100,00;100,00;97,95;99,32;100,00;100,00;98,89;100,00;100,00;93,08;90,64;87,14;95,96;99,43;94,40;97,53;91,88;100,00;95,49;90,25;97,66;100,00;94,71;99,09;93,20;98,39;97,64;40,15;99,67;95,89;99,42;99,45;91,72;99,52;99,81;91,59;98,70;99,33;97,73;97,98;97,80;96,21;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,67;97,28;99,72;100,00;99,64;100,00;91,99;96,08;98,49;97,85;85,57;69,52;93,96;100,00
List_103;71,30;92,79;96,30;92,99;90,86;99,39;99,08;99,70;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,07;96,34;92,31;98,11;86,67;100,00;99,72;99,38;88,03;100,00;100,00;100,00;NaN;NaN;NaN;99,15;100,00;97,96;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,56;100,00;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,84;82,19;100,00;99,25;97,64;100,00;100,00;97,26;99,77;100,00;97,98;98,89;97,14;90,49;93,08;90,80;80,79;95,96;100,00;94,19;96,28;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,69;98,07;97,64;40,15;99,35;95,70;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;100,00;99,35;97,28;100,00;100,00;99,64;100,00;96,98;95,59;98,49;97,85;85,57;70,00;93,61;100,00
List_104;37,10;92,48;96,71;93,49;47,03;100,00;98,78;99,41;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;97,06;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;36,21;NaN;NaN;NaN;NaN;93,85;90,34;87,14;95,96;98,47;93,57;100,00;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;84,88;98,39;97,40;40,15;99,35;95,89;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;93,24;95,59;98,49;97,85;85,57;70,00;93,78;100,00
List_105;61,50;94,68;96,71;92,99;90,57;99,69;98,78;99,55;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;99,69;100,00;99,25;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,50;97,96;98,11;97,24;100,00;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,88;100,00;99,25;97,40;100,00;100,00;100,00;100,00;100,00;98,80;98,89;100,00;100,00;93,08;90,34;80,16;96,30;99,62;93,98;98,23;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,70;99,08;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,56;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;90,51;95,59;98,49;97,66;85,38;70,00;93,61;100,00
List_106;68,20;94,87;100,00;98,28;47,88;98,16;100,00;99,70;100,00;100,00;99,59;100,00;100,00;99,81;100,00;98,92;100,00;100,00;NaN;100,00;98,11;100,00;100,00;99,72;99,63;100,00;NaN;NaN;NaN;NaN;NaN;NaN;36,98;45,13;39,02;98,11;97,24;95,15;99,04;91,11;100,00;97,28;39,29;30,69;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,79;98,59;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;98,80;97,85;97,94;100,00;79,96;97,93;96,95;99,21;99,83;95,97;99,28;99,33;100,00;100,00;99,09;95,63;98,39;100,00;40,15;97,71;99,61;100,00;100,00;96,15;99,76;100,00;96,26;100,00;100,00;100,00;99,71;97,80;99,31;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;99,47;97,79;99,51;99,55;96,36;97,71;99,70;98,88;100,00;NaN;100,00;21,69;100,00;98,48;96,69;99,41;98,61;100,00;100,00
List_107;45,00;98,57;100,00;98,89;47,88;97,85;99,70;99,70;99,77;100,00;99,59;99,50;100,00;99,81;100,00;99,46;100,00;100,00;NaN;100,00;99,06;100,00;100,00;99,72;99,50;99,30;95,17;96,88;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;91,43;84,32;99,11;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,57;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;37,93;NaN;43,33;NaN;NaN;100,00;95,40;98,57;100,00;79,55;97,72;96,59;99,21;99,83;95,51;99,64;99,67;100,00;100,00;100,00;91,75;100,00;96,93;40,15;99,02;99,80;100,00;100,00;96,75;99,76;100,00;97,20;99,35;100,00;100,00;99,42;98,74;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;NaN;100,00;21,69;99,51;98,86;96,69;100,00;59,64;99,11;100,00
List_108;16,00;100,00;100,00;100,00;47,88;98,16;100,00;99,85;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;40,24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;99,65;100,00;100,00;100,00;100,00;100,00;99,36;100,00;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;39,66;NaN;43,33;NaN;NaN;100,00;99,85;100,00;100,00;80,37;100,00;96,95;100,00;99,83;100,00;100,00;99,67;100,00;100,00;100,00;100,00;100,00;96,93;40,15;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,43;100,00;96,94;100,00;100,00;100,00;97,79;100,00;99,55;95,95;100,00;100,00;98,88;100,00;84,29;100,00;100,00;100,00;100,00;100,00;100,00;99,80;100,00;100,00
List_109;32,20;99,39;99,18;98,77;47,88;98,16;100,00;99,85;100,00;100,00;97,93;100,00;95,77;99,81;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,38;100,00;94,69;95,98;96,67;NaN;NaN;NaN;36,98;44,93;76,47;98,11;97,24;96,12;90,48;82,70;99,11;99,32;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;100,00;99,57;99,57;98,75;100,00;100,00;100,00;99,29;99,74;NaN;NaN;NaN;39,66;NaN;43,33;NaN;NaN;100,00;98,93;99,68;100,00;79,96;98,55;93,00;99,60;99,83;97,70;99,28;99,67;100,00;99,56;99,09;89,32;99,68;99,29;40,15;100,00;99,61;100,00;100,00;97,93;99,76;100,00;97,20;100,00;100,00;99,55;99,71;97,48;99,66;99,58;99,63;100,00;99,43;100,00;100,00;100,00;100,00;99,47;97,79;99,51;99,55;96,36;100,00;99,70;98,88;100,00;84,29;100,00;99,61;100,00;98,86;94,94;99,80;98,81;99,47;100,00
List_110;45,20;92,79;96,71;93,49;47,03;98,77;99,09;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,07;96,67;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;98,91;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,65;98,93;99,69;99,32;100,00;99,25;97,40;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;93,85;90,80;86,83;96,30;99,04;94,61;99,41;91,88;100,00;95,49;90,25;97,66;100,00;95,15;99,09;85,47;98,39;97,40;40,15;99,35;95,50;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,48;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,29;100,00;90,82;96,08;98,49;97,85;85,38;70,00;93,78;100,00
List_111;7,00;94,98;100,00;98,53;47,88;98,16;99,70;99,24;99,89;100,00;100,00;100,00;100,00;99,43;100,00;95,66;100,00;99,80;90,20;100,00;99,06;100,00;100,00;99,72;99,38;100,00;NaN;NaN;NaN;NaN;NaN;NaN;49,08;43,75;76,47;NaN;NaN;56,25;99,04;91,11;100,00;99,32;39,29;30,19;49,30;40,51;33,87;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;100,00;100,00;100,00;70,72;99,36;100,00;98,43;100,00;100,00;99,81;100,00;100,00;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;98,80;94,17;97,78;100,00;61,22;93,36;87,16;98,81;99,83;97,93;99,64;99,67;100,00;99,56;99,09;91,75;99,36;100,00;40,15;99,02;99,61;100,00;100,00;98,52;99,76;100,00;97,20;100,00;100,00;100,00;99,71;99,06;99,31;100,00;99,63;100,00;99,43;100,00;100,00;99,88;100,00;100,00;97,79;99,51;99,55;96,36;99,02;100,00;98,60;100,00;83,57;100,00;91,89;100,00;98,86;95,53;99,61;69,52;99,29;100,00
List_112;46,20;98,36;99,59;98,53;47,88;98,16;100,00;99,85;99,65;100,00;100,00;100,00;100,00;99,81;100,00;99,19;100,00;100,00;NaN;100,00;99,06;100,00;100,00;100,00;99,13;85,92;95,65;96,88;98,00;NaN;NaN;NaN;42,33;44,93;39,02;NaN;NaN;62,50;99,04;91,11;100,00;97,28;39,29;30,69;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;100,00;100,00;100,00;100,00;99,57;99,57;98,59;100,00;100,00;99,62;99,53;100,00;NaN;NaN;NaN;31,33;NaN;NaN;NaN;NaN;100,00;98,77;98,89;100,00;80,16;96,68;93,90;99,21;99,83;98,50;100,00;99,67;100,00;100,00;99,70;89,32;99,36;99,53;40,15;99,67;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;99,77;99,71;99,37;99,66;100,00;99,63;100,00;99,43;98,88;100,00;99,88;100,00;98,94;97,79;99,51;99,55;96,36;99,67;99,40;98,88;100,00;83,93;100,00;21,69;96,08;98,86;99,84;99,80;98,81;99,29;100,00
List_113;41,90;92,48;96,71;93,74;47,03;99,69;99,09;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,26;96,04;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,15;100,00;97,96;NaN;NaN;NaN;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,71;99,53;100,00;100,00;99,43;97,64;100,00;100,00;97,95;99,09;100,00;100,00;98,89;100,00;99,67;93,85;90,49;87,14;96,63;98,28;94,19;98,47;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;86,05;98,39;97,64;40,15;98,70;95,89;99,42;99,45;92,60;99,52;99,81;92,52;97,40;99,33;97,73;97,98;97,80;94,83;100,00;98,89;99,56;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;98,70;97,28;100,00;100,00;99,29;100,00;92,34;95,59;98,49;97,85;85,57;70,00;93,78;100,00
List_114;58,10;95,09;96,71;92,99;90,86;99,69;99,08;99,70;97,92;99,75;97,99;100,00;100,00;99,81;99,35;96,48;100,00;97,46;90,59;92,31;98,11;86,67;100,00;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,64;44,50;56,73;100,00;100,00;100,00;100,00;100,00;100,00;100,00;39,29;30,69;49,30;40,51;100,00;100,00;98,08;96,80;100,00;99,62;99,76;99,76;100,00;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,40;100,00;100,00;100,00;99,77;95,61;98,80;98,89;100,00;100,00;93,08;91,10;81,27;96,63;100,00;93,78;96,74;91,88;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,39;97,40;40,15;99,35;95,70;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;89,65;95,59;98,49;97,66;85,57;70,00;93,96;100,00
